order_date,pizza_name,pizza_category,total_kuantitas,total_amount,total_profit,total_complain
2025-10-16,THE THAI CHICKEN PIZZA,CHICKEN,7,1111725.0,221616.0,0
2025-10-16,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,6,882900.0,233361.0,2
2025-10-17,THE BARBECUE CHICKEN PIZZA,CHICKEN,11,1622025.0,381429.0,0
2025-10-17,THE BIG MEAT PIZZA,CLASSIC,4,388800.0,62532.0,0
2025-10-17,THE CALABRESE PIZZA,SUPREME,3,427275.0,68040.0,0
2025-10-17,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,3,407025.0,104085.0,0
2025-10-17,THE CHICKEN ALFREDO PIZZA,CHICKEN,5,678375.0,126765.0,3
2025-10-17,THE CHICKEN PESTO PIZZA,CHICKEN,5,775575.0,140049.0,2
2025-10-17,THE CLASSIC DELUXE PIZZA,CLASSIC,5,583200.0,140859.0,0
2025-10-17,THE FIVE CHEESE PIZZA,VEGGIE,6,899100.0,150660.0,1
2025-10-17,THE FOUR CHEESE PIZZA,VEGGIE,5,701055.0,149283.0,0
2025-10-17,THE GREEK PIZZA,CLASSIC,7,1255500.0,255636.0,0
2025-10-17,THE GREEN GARDEN PIZZA,VEGGIE,4,421200.0,79704.0,1
2025-10-17,THE HAWAIIAN PIZZA,CLASSIC,7,737100.0,140859.0,1
2025-10-17,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,522450.0,77598.0,1
2025-10-17,THE ITALIAN SUPREME PIZZA,SUPREME,4,502200.0,130815.0,1
2025-10-17,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,475875.0,132840.0,0
2025-10-17,THE MEDITERRANEAN PIZZA,VEGGIE,2,259200.0,26082.0,1
2025-10-17,THE MEXICANA PIZZA,VEGGIE,2,259200.0,61560.0,1
2025-10-17,THE NAPOLITANA PIZZA,CLASSIC,3,461700.0,108702.0,0
2025-10-17,THE PEPPER SALAMI PIZZA,SUPREME,5,773550.0,215460.0,1
2025-10-17,THE PEPPERONI PIZZA,CLASSIC,2,224775.0,53703.0,0
2025-10-17,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,6,615600.0,157626.0,1
2025-10-17,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,7,907200.0,181926.0,0
2025-10-17,THE SICILIAN PIZZA,SUPREME,8,1150200.0,166050.0,0
2025-10-17,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,5,807975.0,104733.0,0
2025-10-17,THE SPICY ITALIAN PIZZA,SUPREME,4,504225.0,112428.0,0
2025-10-17,THE SPINACH AND FETA PIZZA,VEGGIE,6,781650.0,130086.0,1
2025-10-17,THE SPINACH PESTO PIZZA,VEGGIE,1,168075.0,18387.0,0
2025-10-17,THE SPINACH SUPREME PIZZA,SUPREME,3,437400.0,83754.0,1
2025-10-17,THE THAI CHICKEN PIZZA,CHICKEN,6,652050.0,111213.0,1
2025-10-17,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,4,552825.0,152442.0,1
2025-10-18,THE BARBECUE CHICKEN PIZZA,CHICKEN,8,1150200.0,286902.0,0
2025-10-18,THE BIG MEAT PIZZA,CLASSIC,3,291600.0,46899.0,0
2025-10-18,THE CALABRESE PIZZA,SUPREME,1,131625.0,16605.0,0
2025-10-18,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,4,607500.0,175041.0,1
2025-10-18,THE CHICKEN ALFREDO PIZZA,CHICKEN,2,271350.0,50706.0,0
2025-10-18,THE CHICKEN PESTO PIZZA,CHICKEN,3,374625.0,77031.0,0
2025-10-18,THE CLASSIC DELUXE PIZZA,CLASSIC,5,724950.0,165726.0,1
2025-10-18,THE FOUR CHEESE PIZZA,VEGGIE,12,1666980.0,352836.0,0
2025-10-18,THE GREEK PIZZA,CLASSIC,5,923400.0,217890.0,1
2025-10-18,THE GREEN GARDEN PIZZA,VEGGIE,1,97200.0,15390.0,1
2025-10-18,THE HAWAIIAN PIZZA,CLASSIC,7,763425.0,159165.0,1
2025-10-18,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,3,360450.0,54999.0,0
2025-10-18,THE ITALIAN SUPREME PIZZA,SUPREME,2,336150.0,36450.0,0
2025-10-18,THE ITALIAN VEGETABLES PIZZA,VEGGIE,4,477900.0,85860.0,0
2025-10-18,THE MEDITERRANEAN PIZZA,VEGGIE,1,164025.0,25353.0,0
2025-10-18,THE MEXICANA PIZZA,VEGGIE,2,328050.0,86022.0,0
2025-10-18,THE NAPOLITANA PIZZA,CLASSIC,4,490050.0,87318.0,0
2025-10-18,THE PEPPER SALAMI PIZZA,SUPREME,4,637875.0,176823.0,0
2025-10-18,THE PEPPERONI PIZZA,CLASSIC,4,405000.0,96309.0,1
2025-10-18,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,2,283500.0,60426.0,0
2025-10-18,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,3,402975.0,82296.0,0
2025-10-18,THE SICILIAN PIZZA,SUPREME,2,230850.0,42525.0,1
2025-10-18,THE SOPPRESSATA PIZZA,SUPREME,2,234900.0,41310.0,1
2025-10-18,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,6,846450.0,117531.0,1
2025-10-18,THE SPICY ITALIAN PIZZA,SUPREME,6,939600.0,191808.0,0
2025-10-18,THE SPINACH AND FETA PIZZA,VEGGIE,1,164025.0,36936.0,0
2025-10-18,THE SPINACH PESTO PIZZA,VEGGIE,2,267300.0,33696.0,0
2025-10-18,THE SPINACH SUPREME PIZZA,SUPREME,1,168075.0,32319.0,0
2025-10-18,THE THAI CHICKEN PIZZA,CHICKEN,4,672300.0,135108.0,0
2025-10-18,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,1,129600.0,36774.0,0
2025-10-20,THE BARBECUE CHICKEN PIZZA,CHICKEN,7,884925.0,210843.0,0
2025-10-20,THE BIG MEAT PIZZA,CLASSIC,6,583200.0,93798.0,0
2025-10-20,THE BRIE CARRE PIZZA,SUPREME,2,383130.0,42120.0,0
2025-10-20,THE CALABRESE PIZZA,SUPREME,5,658125.0,101979.0,0
2025-10-20,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,4,607500.0,152604.0,0
2025-10-20,THE CHICKEN ALFREDO PIZZA,CHICKEN,4,477900.0,100440.0,0
2025-10-20,THE CLASSIC DELUXE PIZZA,CLASSIC,8,1012500.0,231822.0,0
2025-10-20,THE FIVE CHEESE PIZZA,VEGGIE,6,899100.0,150660.0,0
2025-10-20,THE FOUR CHEESE PIZZA,VEGGIE,7,914085.0,185409.0,0
2025-10-20,THE GREEK PIZZA,CLASSIC,2,295650.0,42930.0,0
2025-10-20,THE GREEN GARDEN PIZZA,VEGGIE,7,779625.0,137943.0,0
2025-10-20,THE HAWAIIAN PIZZA,CLASSIC,9,836325.0,170667.0,1
2025-10-20,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,627750.0,92988.0,0
2025-10-20,THE ITALIAN SUPREME PIZZA,SUPREME,9,1241325.0,244863.0,0
2025-10-20,THE ITALIAN VEGETABLES PIZZA,VEGGIE,5,712800.0,178686.0,1
2025-10-20,THE MEDITERRANEAN PIZZA,VEGGIE,1,164025.0,25353.0,0
2025-10-20,THE MEXICANA PIZZA,VEGGIE,3,390825.0,98982.0,0
2025-10-20,THE NAPOLITANA PIZZA,CLASSIC,2,226800.0,27054.0,0
2025-10-20,THE PEPPER SALAMI PIZZA,SUPREME,4,536625.0,128061.0,1
2025-10-20,THE PEPPERONI PIZZA,CLASSIC,8,876825.0,204282.0,0
2025-10-20,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,8,822150.0,209709.0,1
2025-10-20,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,4,538650.0,88452.0,0
2025-10-20,THE SICILIAN PIZZA,SUPREME,6,724950.0,142965.0,0
2025-10-20,THE SOPPRESSATA PIZZA,SUPREME,3,435375.0,62775.0,1
2025-10-20,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,5,645975.0,112023.0,1
2025-10-20,THE SPICY ITALIAN PIZZA,SUPREME,9,1344600.0,291438.0,1
2025-10-20,THE SPINACH AND FETA PIZZA,VEGGIE,1,97200.0,12231.0,0
2025-10-20,THE SPINACH PESTO PIZZA,VEGGIE,2,301725.0,35235.0,0
2025-10-20,THE SPINACH SUPREME PIZZA,SUPREME,2,234900.0,37422.0,1
2025-10-20,THE THAI CHICKEN PIZZA,CHICKEN,4,607500.0,100440.0,0
2025-10-20,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,7,878850.0,242109.0,0
2025-10-21,THE BARBECUE CHICKEN PIZZA,CHICKEN,1,135675.0,36207.0,0
2025-10-21,THE BIG MEAT PIZZA,CLASSIC,3,291600.0,46899.0,0
2025-10-21,THE CALABRESE PIZZA,SUPREME,3,394875.0,68769.0,0
2025-10-21,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,10,1453950.0,360207.0,1
2025-10-21,THE CHICKEN ALFREDO PIZZA,CHICKEN,7,949725.0,189297.0,1
2025-10-21,THE CHICKEN PESTO PIZZA,CHICKEN,5,678375.0,132678.0,1
2025-10-21,THE CLASSIC DELUXE PIZZA,CLASSIC,9,1073250.0,245916.0,0
2025-10-21,THE FIVE CHEESE PIZZA,VEGGIE,4,599400.0,100440.0,0
2025-10-21,THE FOUR CHEESE PIZZA,VEGGIE,6,846450.0,180954.0,2
2025-10-21,THE GREEK PIZZA,CLASSIC,2,372600.0,68202.0,0
2025-10-21,THE GREEN GARDEN PIZZA,VEGGIE,1,129600.0,33534.0,0
2025-10-21,THE HAWAIIAN PIZZA,CLASSIC,9,907200.0,177309.0,1
2025-10-21,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,522450.0,77598.0,0
2025-10-21,THE ITALIAN SUPREME PIZZA,SUPREME,9,1174500.0,250290.0,2
2025-10-21,THE ITALIAN VEGETABLES PIZZA,VEGGIE,5,682425.0,154548.0,1
2025-10-21,THE MEDITERRANEAN PIZZA,VEGGIE,4,587250.0,76788.0,0
2025-10-21,THE MEXICANA PIZZA,VEGGIE,5,751275.0,190593.0,1
2025-10-21,THE NAPOLITANA PIZZA,CLASSIC,3,461700.0,108702.0,0
2025-10-21,THE PEPPER SALAMI PIZZA,SUPREME,3,469800.0,127818.0,1
2025-10-21,THE PEPPERONI PIZZA,CLASSIC,7,664200.0,154953.0,0
2025-10-21,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,7,862650.0,198045.0,1
2025-10-21,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,2,301725.0,64962.0,0
2025-10-21,THE SICILIAN PIZZA,SUPREME,3,362475.0,57510.0,0
2025-10-21,THE SOPPRESSATA PIZZA,SUPREME,3,402975.0,63585.0,0
2025-10-21,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,5,710775.0,103842.0,1
2025-10-21,THE SPICY ITALIAN PIZZA,SUPREME,9,1342575.0,278073.0,3
2025-10-21,THE SPINACH AND FETA PIZZA,VEGGIE,4,552825.0,84564.0,0
2025-10-21,THE SPINACH PESTO PIZZA,VEGGIE,2,202500.0,40176.0,0
2025-10-21,THE SPINACH SUPREME PIZZA,SUPREME,2,269325.0,51435.0,0
2025-10-21,THE THAI CHICKEN PIZZA,CHICKEN,9,1350675.0,237168.0,1
2025-10-21,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,3,425250.0,112347.0,0
2025-10-22,THE BARBECUE CHICKEN PIZZA,CHICKEN,6,878850.0,203148.0,0
2025-10-22,THE BIG MEAT PIZZA,CLASSIC,4,388800.0,62532.0,0
2025-10-22,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-10-22,THE CALABRESE PIZZA,SUPREME,6,822150.0,117855.0,0
2025-10-22,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,9,1285875.0,311121.0,2
2025-10-22,THE CHICKEN PESTO PIZZA,CHICKEN,1,103275.0,24138.0,0
2025-10-22,THE CLASSIC DELUXE PIZZA,CLASSIC,7,951750.0,217728.0,1
2025-10-22,THE FIVE CHEESE PIZZA,VEGGIE,3,449550.0,75330.0,1
2025-10-22,THE FOUR CHEESE PIZZA,VEGGIE,7,965925.0,203553.0,0
2025-10-22,THE GREEK PIZZA,CLASSIC,4,554850.0,91044.0,1
2025-10-22,THE GREEN GARDEN PIZZA,VEGGIE,3,324000.0,64314.0,0
2025-10-22,THE HAWAIIAN PIZZA,CLASSIC,3,326025.0,61317.0,0
2025-10-22,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,5,724950.0,108135.0,1
2025-10-22,THE ITALIAN SUPREME PIZZA,SUPREME,7,1006425.0,185490.0,0
2025-10-22,THE ITALIAN VEGETABLES PIZZA,VEGGIE,5,581175.0,96714.0,0
2025-10-22,THE MEDITERRANEAN PIZZA,VEGGIE,3,423225.0,51435.0,0
2025-10-22,THE MEXICANA PIZZA,VEGGIE,8,1210950.0,314037.0,0
2025-10-22,THE NAPOLITANA PIZZA,CLASSIC,6,749250.0,115506.0,0
2025-10-22,THE PEPPER SALAMI PIZZA,SUPREME,5,805950.0,225828.0,0
2025-10-22,THE PEPPERONI PIZZA,CLASSIC,10,1012500.0,235791.0,0
2025-10-22,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,2,230850.0,55323.0,0
2025-10-22,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,2,301725.0,64962.0,0
2025-10-22,THE SICILIAN PIZZA,SUPREME,7,888975.0,201285.0,1
2025-10-22,THE SOPPRESSATA PIZZA,SUPREME,4,471825.0,85455.0,0
2025-10-22,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,3,471825.0,59211.0,1
2025-10-22,THE SPICY ITALIAN PIZZA,SUPREME,6,803925.0,159165.0,1
2025-10-22,THE SPINACH AND FETA PIZZA,VEGGIE,2,261225.0,49167.0,0
2025-10-22,THE SPINACH PESTO PIZZA,VEGGIE,1,101250.0,20088.0,0
2025-10-22,THE THAI CHICKEN PIZZA,CHICKEN,8,1182600.0,203391.0,0
2025-10-22,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,7,976050.0,268110.0,0
2025-10-23,THE BARBECUE CHICKEN PIZZA,CHICKEN,7,1079325.0,236601.0,0
2025-10-23,THE BIG MEAT PIZZA,CLASSIC,3,291600.0,46899.0,0
2025-10-23,THE BRIE CARRE PIZZA,SUPREME,2,383130.0,42120.0,0
2025-10-23,THE CALABRESE PIZZA,SUPREME,1,164025.0,34830.0,0
2025-10-23,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,8,1117800.0,284472.0,1
2025-10-23,THE CHICKEN ALFREDO PIZZA,CHICKEN,3,471825.0,100683.0,0
2025-10-23,THE CHICKEN PESTO PIZZA,CHICKEN,3,407025.0,79785.0,0
2025-10-23,THE CLASSIC DELUXE PIZZA,CLASSIC,10,1275750.0,284877.0,1
2025-10-23,THE FIVE CHEESE PIZZA,VEGGIE,5,749250.0,125550.0,0
2025-10-23,THE FOUR CHEESE PIZZA,VEGGIE,5,675135.0,140211.0,1
2025-10-23,THE GREEK PIZZA,CLASSIC,5,814050.0,189135.0,1
2025-10-23,THE GREEN GARDEN PIZZA,VEGGIE,2,259200.0,67068.0,0
2025-10-23,THE HAWAIIAN PIZZA,CLASSIC,6,674325.0,116802.0,0
2025-10-23,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,3,425250.0,62451.0,0
2025-10-23,THE ITALIAN SUPREME PIZZA,SUPREME,7,1142100.0,145071.0,0
2025-10-23,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,342225.0,53784.0,0
2025-10-23,THE MEDITERRANEAN PIZZA,VEGGIE,3,358425.0,70065.0,0
2025-10-23,THE MEXICANA PIZZA,VEGGIE,5,751275.0,190593.0,1
2025-10-23,THE NAPOLITANA PIZZA,CLASSIC,9,1279800.0,258552.0,0
2025-10-23,THE PEPPER SALAMI PIZZA,SUPREME,5,704700.0,177066.0,0
2025-10-23,THE PEPPERONI PIZZA,CLASSIC,11,980100.0,219105.0,0
2025-10-23,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,3,352350.0,80919.0,0
2025-10-23,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,4,603450.0,129924.0,0
2025-10-23,THE SICILIAN PIZZA,SUPREME,4,461700.0,112995.0,0
2025-10-23,THE SOPPRESSATA PIZZA,SUPREME,3,469800.0,64800.0,1
2025-10-23,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,6,878850.0,152928.0,0
2025-10-23,THE SPICY ITALIAN PIZZA,SUPREME,6,941625.0,205173.0,0
2025-10-23,THE SPINACH AND FETA PIZZA,VEGGIE,2,261225.0,49167.0,0
2025-10-23,THE SPINACH PESTO PIZZA,VEGGIE,1,133650.0,16848.0,0
2025-10-23,THE SPINACH SUPREME PIZZA,SUPREME,5,739125.0,134379.0,0
2025-10-23,THE THAI CHICKEN PIZZA,CHICKEN,7,1014525.0,189459.0,0
2025-10-23,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,7,943650.0,259443.0,1
2025-10-24,THE BARBECUE CHICKEN PIZZA,CHICKEN,3,374625.0,98658.0,0
2025-10-24,THE BIG MEAT PIZZA,CLASSIC,12,1166400.0,187596.0,2
2025-10-24,THE CALABRESE PIZZA,SUPREME,7,953775.0,134460.0,1
2025-10-24,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,7,1046925.0,256122.0,0
2025-10-24,THE CHICKEN ALFREDO PIZZA,CHICKEN,6,846450.0,164430.0,1
2025-10-24,THE CHICKEN PESTO PIZZA,CHICKEN,3,439425.0,81648.0,0
2025-10-24,THE CLASSIC DELUXE PIZZA,CLASSIC,9,1109700.0,246969.0,1
2025-10-24,THE FIVE CHEESE PIZZA,VEGGIE,3,449550.0,75330.0,0
2025-10-24,THE FOUR CHEESE PIZZA,VEGGIE,5,701055.0,149283.0,0
2025-10-24,THE GREEK PIZZA,CLASSIC,7,1530495.0,326431.0,1
2025-10-24,THE GREEN GARDEN PIZZA,VEGGIE,3,324000.0,64314.0,1
2025-10-24,THE HAWAIIAN PIZZA,CLASSIC,4,459675.0,92016.0,0
2025-10-24,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,7,955800.0,144261.0,0
2025-10-24,THE ITALIAN SUPREME PIZZA,SUPREME,4,536625.0,113319.0,0
2025-10-24,THE ITALIAN VEGETABLES PIZZA,VEGGIE,2,271350.0,64152.0,0
2025-10-24,THE MEDITERRANEAN PIZZA,VEGGIE,2,261225.0,47709.0,0
2025-10-24,THE MEXICANA PIZZA,VEGGIE,5,652050.0,167184.0,1
2025-10-24,THE NAPOLITANA PIZZA,CLASSIC,6,891000.0,216270.0,1
2025-10-24,THE PEPPER SALAMI PIZZA,SUPREME,9,1342575.0,353889.0,1
2025-10-24,THE PEPPERONI PIZZA,CLASSIC,6,540675.0,127818.0,1
2025-10-24,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,5,498150.0,130653.0,0
2025-10-24,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,4,571050.0,109188.0,0
2025-10-24,THE SICILIAN PIZZA,SUPREME,6,757350.0,130410.0,1
2025-10-24,THE SOPPRESSATA PIZZA,SUPREME,3,370575.0,64395.0,1
2025-10-24,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,6,943650.0,118422.0,1
2025-10-24,THE SPICY ITALIAN PIZZA,SUPREME,5,739125.0,157869.0,1
2025-10-24,THE SPINACH AND FETA PIZZA,VEGGIE,5,652050.0,114210.0,0
2025-10-24,THE SPINACH PESTO PIZZA,VEGGIE,3,437400.0,56862.0,0
2025-10-24,THE SPINACH SUPREME PIZZA,SUPREME,2,234900.0,37422.0,1
2025-10-24,THE THAI CHICKEN PIZZA,CHICKEN,9,1318275.0,219834.0,2
2025-10-24,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,2,328050.0,84240.0,0
2025-10-25,THE BARBECUE CHICKEN PIZZA,CHICKEN,3,439425.0,95904.0,0
2025-10-25,THE BIG MEAT PIZZA,CLASSIC,7,680400.0,109431.0,0
2025-10-25,THE BRIE CARRE PIZZA,SUPREME,3,574695.0,63180.0,1
2025-10-25,THE CALABRESE PIZZA,SUPREME,1,131625.0,16605.0,0
2025-10-25,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,9,1318275.0,332991.0,0
2025-10-25,THE CHICKEN ALFREDO PIZZA,CHICKEN,5,743175.0,151389.0,1
2025-10-25,THE CLASSIC DELUXE PIZZA,CLASSIC,6,854550.0,202581.0,1
2025-10-25,THE FIVE CHEESE PIZZA,VEGGIE,2,299700.0,50220.0,0
2025-10-25,THE FOUR CHEESE PIZZA,VEGGIE,4,555660.0,117612.0,0
2025-10-25,THE GREEK PIZZA,CLASSIC,3,356400.0,68688.0,0
2025-10-25,THE GREEN GARDEN PIZZA,VEGGIE,5,518400.0,95094.0,2
2025-10-25,THE HAWAIIAN PIZZA,CLASSIC,7,692550.0,152523.0,1
2025-10-25,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,2,263250.0,39852.0,0
2025-10-25,THE ITALIAN SUPREME PIZZA,SUPREME,4,637875.0,90396.0,0
2025-10-25,THE MEXICANA PIZZA,VEGGIE,3,390825.0,98982.0,0
2025-10-25,THE NAPOLITANA PIZZA,CLASSIC,6,785700.0,148716.0,2
2025-10-25,THE PEPPER SALAMI PIZZA,SUPREME,2,301725.0,78813.0,0
2025-10-25,THE PEPPERONI PIZZA,CLASSIC,7,686475.0,165483.0,1
2025-10-25,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,3,348300.0,82296.0,1
2025-10-25,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,4,603450.0,129924.0,0
2025-10-25,THE SICILIAN PIZZA,SUPREME,9,1217025.0,206145.0,0
2025-10-25,THE SOPPRESSATA PIZZA,SUPREME,2,234900.0,41310.0,1
2025-10-25,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,3,439425.0,76464.0,0
2025-10-25,THE SPICY ITALIAN PIZZA,SUPREME,2,234900.0,50463.0,0
2025-10-25,THE SPINACH AND FETA PIZZA,VEGGIE,1,129600.0,15876.0,0
2025-10-25,THE SPINACH PESTO PIZZA,VEGGIE,2,234900.0,36936.0,1
2025-10-25,THE SPINACH SUPREME PIZZA,SUPREME,2,269325.0,51435.0,0
2025-10-25,THE THAI CHICKEN PIZZA,CHICKEN,5,743175.0,136728.0,0
2025-10-25,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,2,194400.0,56214.0,0
2025-10-27,THE BARBECUE CHICKEN PIZZA,CHICKEN,4,510300.0,134865.0,0
2025-10-27,THE BIG MEAT PIZZA,CLASSIC,3,291600.0,46899.0,0
2025-10-27,THE BRIE CARRE PIZZA,SUPREME,2,383130.0,42120.0,0
2025-10-27,THE CALABRESE PIZZA,SUPREME,2,263250.0,33210.0,0
2025-10-27,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,3,439425.0,125955.0,0
2025-10-27,THE CHICKEN ALFREDO PIZZA,CHICKEN,1,135675.0,25353.0,0
2025-10-27,THE CHICKEN PESTO PIZZA,CHICKEN,1,168075.0,28755.0,0
2025-10-27,THE CLASSIC DELUXE PIZZA,CLASSIC,10,1336500.0,348948.0,0
2025-10-27,THE FIVE CHEESE PIZZA,VEGGIE,4,599400.0,100440.0,0
2025-10-27,THE FOUR CHEESE PIZZA,VEGGIE,4,555660.0,117612.0,1
2025-10-27,THE GREEK PIZZA,CLASSIC,2,194400.0,41148.0,0
2025-10-27,THE HAWAIIAN PIZZA,CLASSIC,8,777600.0,170748.0,2
2025-10-27,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,1,166050.0,24705.0,0
2025-10-27,THE ITALIAN SUPREME PIZZA,SUPREME,1,168075.0,18225.0,0
2025-10-27,THE ITALIAN VEGETABLES PIZZA,VEGGIE,2,238950.0,42930.0,0
2025-10-27,THE MEDITERRANEAN PIZZA,VEGGIE,2,226800.0,35397.0,0
2025-10-27,THE MEXICANA PIZZA,VEGGIE,4,621675.0,159813.0,1
2025-10-27,THE NAPOLITANA PIZZA,CLASSIC,7,915300.0,162810.0,0
2025-10-27,THE PEPPER SALAMI PIZZA,SUPREME,5,805950.0,225828.0,1
2025-10-27,THE PEPPERONI PIZZA,CLASSIC,8,832275.0,203148.0,3
2025-10-27,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,2,230850.0,55323.0,0
2025-10-27,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,4,571050.0,109188.0,0
2025-10-27,THE SICILIAN PIZZA,SUPREME,5,722925.0,133650.0,1
2025-10-27,THE SOPPRESSATA PIZZA,SUPREME,6,805950.0,127170.0,0
2025-10-27,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,4,607500.0,72900.0,0
2025-10-27,THE SPICY ITALIAN PIZZA,SUPREME,3,368550.0,74763.0,0
2025-10-27,THE SPINACH AND FETA PIZZA,VEGGIE,1,129600.0,15876.0,0
2025-10-27,THE SPINACH PESTO PIZZA,VEGGIE,3,370575.0,58563.0,0
2025-10-27,THE SPINACH SUPREME PIZZA,SUPREME,3,402975.0,69741.0,0
2025-10-27,THE THAI CHICKEN PIZZA,CHICKEN,10,1583550.0,305613.0,0
2025-10-27,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,5,684450.0,185895.0,0
2025-10-28,THE BARBECUE CHICKEN PIZZA,CHICKEN,8,1085400.0,255636.0,2
2025-10-28,THE BIG MEAT PIZZA,CLASSIC,5,486000.0,78165.0,1
2025-10-28,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-10-28,THE CALABRESE PIZZA,SUPREME,2,230850.0,33939.0,0
2025-10-28,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,6,781650.0,186300.0,0
2025-10-28,THE CHICKEN ALFREDO PIZZA,CHICKEN,2,271350.0,50706.0,0
2025-10-28,THE CHICKEN PESTO PIZZA,CHICKEN,2,206550.0,48276.0,0
2025-10-28,THE CLASSIC DELUXE PIZZA,CLASSIC,1,129600.0,36855.0,0
2025-10-28,THE FIVE CHEESE PIZZA,VEGGIE,4,599400.0,100440.0,1
2025-10-28,THE FOUR CHEESE PIZZA,VEGGIE,6,820530.0,171882.0,0
2025-10-28,THE GREEK PIZZA,CLASSIC,1,129600.0,24057.0,0
2025-10-28,THE GREEN GARDEN PIZZA,VEGGIE,2,226800.0,48924.0,0
2025-10-28,THE HAWAIIAN PIZZA,CLASSIC,5,619650.0,141021.0,0
2025-10-28,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,3,498150.0,74115.0,0
2025-10-28,THE ITALIAN SUPREME PIZZA,SUPREME,3,368550.0,95094.0,0
2025-10-28,THE MEDITERRANEAN PIZZA,VEGGIE,1,164025.0,25353.0,0
2025-10-28,THE MEXICANA PIZZA,VEGGIE,4,486000.0,117531.0,1
2025-10-28,THE NAPOLITANA PIZZA,CLASSIC,3,324000.0,40014.0,0
2025-10-28,THE PEPPER SALAMI PIZZA,SUPREME,4,569025.0,138429.0,0
2025-10-28,THE PEPPERONI PIZZA,CLASSIC,8,810000.0,192618.0,0
2025-10-28,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,5,530550.0,131139.0,0
2025-10-28,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,5,670275.0,158436.0,0
2025-10-28,THE SICILIAN PIZZA,SUPREME,3,297675.0,82620.0,0
2025-10-28,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,5,743175.0,112914.0,0
